movieId,imdbId
3067,95675
3068,84855
3069,68528
3070,86856
3071,94027
3072,93565
3074,68762
3075,59646
3076,57187
3077,164312
3078,165859
3079,178737
3081,162661
3082,143145
3083,185125
3086,24852
3087,96061
3088,42546
3089,40522
3090,93509
3091,80979
3093,67411
3094,93512
3095,32551
3096,50738
3097,33045
3098,87781
3099,73692
3100,105265
3101,93010
3102,89360
3103,100680
3104,95631
3105,99077
3106,99291
3107,101393
3108,101889
3109,88007
3110,87091
3111,87921
3112,90556
3113,146675
3114,120363
3115,155711
3116,189744
3117,134154
3118,161023
3120,104114
3121,45877
3122,33021
3125,172396
3127,144715
3128,160513
3129,158371
3130,99165
3133,15863
3134,28950
3135,79239
3136,50558
3138,96171
3140,14538
3141,100828
3142,96328
3143,63056
3144,60463
3145,150216
3146,205000
3147,120689
3148,124315
3150,141974
3152,67328
3153,51337
3155,166485
3156,182789
3157,164912
3158,162866
3159,120910
3160,175880
3161,119079
3163,151568
3165,106455
3166,96978
3167,66892
3168,64276
3169,87231
3171,53226
3173,146838
3174,125664
3175,177789
3176,134119
3177,195945
3178,174856
3179,145653
3180,196857
3181,120866
3182,192335
3183,174268
3185,120834
3186,172493
3188,208261
3189,156812
3190,134983
3192,169302
3194,70903
3196,46359
3197,95897
3198,70511
3199,50815
3200,70290
3201,65724
3202,65436
3203,97162
3204,77269
3205,54067
3206,86859
3207,45162
3208,107659
3210,83929
3211,94924
3213,106364
3214,88707
3216,66380
3217,29606
3218,102687
3219,100318
3221,83851
3223,90366
3224,58625
3225,186975
3232,16332
3235,81748
3238,120662
3239,141399
3240,156639
3241,201840
3243,104187
3244,76095
3245,58604
3246,104797
3247,105417
3248,108147
3249,104389
3250,106246
3251,88683
3252,105323
3253,105793
3254,108525
3255,104694
3256,105112
3257,103855
3258,104070
3259,104231
3260,104454
3261,105415
3262,105665
3263,105812
3264,103893
3265,104684
3266,103905
3267,104815
3268,105477
3269,104291
3270,104040
3271,105046
3272,103759
3273,134084
3274,105414
3275,144117
3276,171356
3281,144801
3282,116102
3284,67848
3285,163978
3286,184907
3287,220099
3289,209189
3292,47878
3294,74455
3296,62376
3298,181984
3299,162983
3300,134847
3301,190138
3302,159272
3303,221023
3304,77248
3306,18773
3307,21749
3308,87265
3309,9018
3310,12349
3313,84395
3314,44420
3316,184858
3317,185014
3318,158583
3320,164756
3324,186045
3325,156841
3326,181151
3327,218043
3328,165798
3329,94347
3330,55471
3331,85980
3334,40506
3338,97372
3339,74695
3340,47898
3341,42276
3342,86969
3343,92559
3344,56875
3347,86005
3349,39698
3350,55353
3351,58694
3354,183523
3355,142688
3357,181530
3358,101698
3359,78902
3360,91217
3361,94812
3362,72890
3363,69704
3364,42208
3365,49730
3368,51411
3370,94731
3371,74235
3377,35966
3379,53137
3380,39748
3384,72251
3385,90274
3386,102138
3387,98645
3388,93148
3390,91934
3391,94321
3392,98309
3393,92834
3394,92666
3395,93596
3396,79588
3397,82474
3398,87755
3399,89994
3400,108526
3401,88760
3402,90219
3404,46435
3405,51994
3406,43379
3408,195685
3409,195714
3412,95800
3414,48316
3415,72443
3417,44517
3418,103074
3420,78718
3421,77975
3422,91939
3423,96054
3424,97216
3425,100168
3426,102175
3427,62824
3428,78950
3429,99317
3430,71402
3431,82250
3432,89003
3434,109578
3435,36775
3436,101787
3437,101615
3438,100758
3439,103060
3440,108308
3441,87985
3442,90693
3444,92675
3445,77530
3446,113133
3447,28944
3448,93105
3449,95238
3450,107050
3451,61735
3452,165929
3453,195778
3454,202402
3456,191043
3457,127349
3459,91142
3460,61765
3461,57261
3462,27977
3463,110629
3465,92079
3466,107091
3467,57163
3468,54997
3469,53946
3470,71411
3471,75860
3474,117468
3475,43924
3476,99871
3477,112950
3478,93378
3479,89457
3480,91445
3481,146882
3483,138749
3484,192614
3487,61619
3489,102057
3490,68713
3491,91579
3492,17416
3494,65126
3495,105267
3496,95564
3497,85919
3498,77928
3499,100157
3500,104928
3501,89643
3502,107630
3503,69293
3504,74958
3505,93640
3506,79640
3507,63374
3508,75029
3509,165643
3510,186151
3511,217756
3512,122459
3513,160797
3515,183503
3516,51406
3518,119062
3519,77572
3520,59287
3521,97940
3522,67698
3524,82031
3525,86927
3526,98067
3527,93773
3528,102713
3529,82934
3531,99014
3534,191754
3535,144084
3536,171433
3537,149367
3538,166175
3539,236216
3540,160644
3543,83833
3544,102898
3545,68327
3546,56687
3547,93776
3548,51383
3549,48140
3550,85701
3551,74860
3552,80487
3553,176783
3554,199725
3555,141926
3556,159097
3557,104549
3559,44837
3560,77132
3563,132910
3564,158622
3565,198021
3566,189584
3567,180837
3568,162348
3569,154421
3571,220100
3572,106521
3573,112634
3574,115834
3575,156460
3576,93185
3577,96324
3578,172495
3579,167203
3580,153464
3581,188674
3584,85276
3587,80923
3588,68805
3590,71772
3591,85970
3593,185183
3594,210616
3596,156323
3598,171359
3599,37514
3600,54692
3602,53848
3604,56048
3605,51818
3606,41716
3608,89791
3609,181786
3611,36326
3612,75232
3613,96259
3614,104438
3615,130623
3616,217630
3617,215129
3618,196216
3619,80881
3620,119746
3621,82933
3622,66495
3623,120755
3624,184894
3626,154443
3627,55830
3628,34742
3629,15864
3632,39631
3633,64757
3634,58576
3635,76752
3637,89960
3638,79574
3639,71807
3640,50598
3643,36824
3646,208003
3649,80365
3653,60371
3654,54953
3655,70130
3656,39589
3657,43899
3658,62168
3659,50873
3660,98143
3661,100438
3662,102728
3663,107899
3664,110916
3665,132451
3668,63518
3669,105466
3671,71230
3672,71206
3673,92638
3674,76044
3675,47673
3676,74486
3677,103767
3678,48347
3679,82252
3680,94980
3681,59578
3682,70355
3683,86979
3684,97322
3685,89841
3686,99582
3687,95525
3688,84522
3689,86129
3690,89826
3691,86143
3692,90849
3693,90190
3694,98503
3695,98502
3696,91630
3697,100403
3698,93894
3699,88172
3700,87004
3701,94631
3702,79501
3703,82694
3704,89530
3705,99141
3706,92563
3707,91635
3708,87262
3709,105428
3710,94612
3712,102951
3713,100046
3714,94882
3715,92710
3716,93011
3717,187078
3718,179074
3719,182295
3720,145503
3721,162711
3723,99726
3724,77362
3725,82009
3726,74156
3727,93605
3728,102592
3729,67741
3730,71360
3731,82220
3732,77588
3733,70509
3734,82945
3735,70666
3736,43338
3737,56195
3738,72226
3739,23622
3740,90728
3741,69762
3742,15648
3743,204175
3744,162650
3745,120913
3746,188030
3747,186253
3751,120630
3752,183505
3753,187393
3754,131704
3755,177971
3757,68230
3758,97100
3759,39404
3760,76257
3761,106469
3763,89118
3764,101846
3765,99797
3766,87727
3768,94792
3769,72288
3770,87175
3771,71569
3773,99800
3774,102065
3775,38718
3777,93608
3780,42897
3783,159382
3784,219854
3785,175142
3786,179116
3787,215369
3788,60176
3789,59575
3790,212974
3791,87277
3792,38499
3793,120903
3794,200530
3795,168794
3798,161081
3799,210234
3800,205735
3801,52561
3802,104299
3804,79257
3805,82622
3806,64615
3807,76716
3809,103241
3810,105813
3811,80310
3812,68555
3813,77742
3814,73312
3816,89276
3819,92048
3820,205461
3821,144528
3822,144201
3823,171865
3824,174480
3825,200550
3826,164052
3827,186566
3829,156757
3831,195234
3832,57603
3833,52646
3834,80472
3835,106627
3836,65938
3837,95863
3838,110823
3839,138703
3840,95925
3841,99005
3843,86320
3844,98384
3845,49189
3846,85470
3847,71650
3848,111187
3849,38975
3851,251739
3852,234853
3854,130444
3855,204709
3857,163983
3858,173716
3859,233687
3860,138681
3861,191397
3863,209958
3864,188640
3865,236388
3868,95705
3869,102510
3870,32881
3871,46303
3872,53318
3873,59017
3875,62885
3877,88206
3879,160009
3880,236008
3882,204946
3883,162903
3885,234137
3886,161216
3889,144964
3890,259207
3891,216772
3892,187696
3893,171580
3895,204626
3896,202677
3897,181875
3900,197384
3901,134630
3902,210717
3903,182508
3905,181836
3906,164212
3908,192731
3909,206420
3910,168629
3911,218839
3913,211219
3914,222850
3915,210075
3916,210945
3917,93177
3918,95294
3919,104409
3920,107209
3921,56860
3922,57887
3923,53219
3924,58440
3925,88184
3926,55608
3927,60397
3928,40068
3929,32234
3930,46876
3932,24184
3933,52969
3934,50610
3936,36261
3937,88024
3938,84695
3939,93996
3940,100639
3941,91990
3942,100663
3943,215545
3945,259974
3946,208988
3947,67128
3948,212338
3949,180093
3950,170691
3951,202641
3952,208874
3953,205271
3955,213790
3956,160484
3957,66832
3959,54387
3960,113269
3961,89200
3962,93091
3963,58708
3964,41094
3965,38988
3966,37638
3967,249462
3968,230030
3969,223897
3970,82307
3971,81376
3972,111512
3973,229260
3975,219952
3976,192949
3977,160127
3978,146984
3979,185431
3980,203019
3981,199753
3983,203230
3984,66995
3985,74452
3986,216216
3987,186894
3988,170016
3989,230591
3990,213203
3991,211181
3992,213847
3993,180073
3994,217869
3996,190332
3997,190374
3998,228750
3999,190865
4000,86993
4001,88936
4002,93748
4003,96094
4005,93428
4006,92106
4007,94291
4008,96969
4009,96219
4010,88850
4011,208092
4012,95927
4014,241303
4015,242423
4016,120917
4017,183659
4018,207201
4019,181536
4020,219699
4021,247196
4022,162222
4023,218967
4024,200720
4025,212346
4026,223530
4027,190590
4029,120202
4030,219653
4031,149624
4033,146309
4034,181865
4035,218378
4036,189998
4037,93223
4039,83564
4040,101757
4041,84434
4042,53580
4043,90670
4045,72735
4046,49233
4047,107007
4048,110115
4051,56600
4052,218817
4053,238948
4054,206275
4055,194218
4056,237572
4060,104765
4061,102388
4062,95690
4063,105165
4066,95348
4067,108451
4068,186589
4069,209475
4073,178642
4076,162024
4077,216800
4079,92546
4080,92605
4081,92608
4082,92618
4084,92644
4085,86960
4086,92654
4088,92656
4089,92690
4090,92695
4091,92718
4092,92746
4095,92804
4098,92843
4101,92904
4102,92948
4103,92965
4104,92974
4105,83907
4106,92997
4108,93029
4109,93036
4111,93073
4114,93104
4115,93186
4116,93200
4117,93209
4121,93260
4122,93277
4123,93278
4124,93300
4126,93407
4128,93437
4130,93476
4131,93477
4132,93493
4133,93507
4135,93560
4136,93562
4139,93638
4140,93648
4141,192111
4142,190524
4143,242998
4144,118694
4146,120753
4148,212985
4149,239948
4151,216787
4153,231775
4155,230838
4156,177650
4158,166276
4159,233142
4161,236493
4162,250720
4166,251031
4167,179626
4168,192071
4169,212380
4171,236447
4173,220157
4174,99073
4175,116447
4177,81163
4178,31742
4179,82912
4180,91836
4181,96223
4183,100842
4184,39190
4185,65687
4186,60424
4187,57251
4188,44685
4189,59245
4190,53793
4191,60086
4194,37800
4195,66740
4197,79781
4198,80421
4200,101764
4201,77504
4203,102005
4205,100140
4207,100232
4208,127952
4210,91474
4211,100486
4212,77413
4213,97179
4214,88000
4215,93857
4216,100049
4217,118540
4218,91860
4219,89208
4220,71771
4221,102517
4222,87015
4223,215750
4224,242445
4225,205873
4226,209144
4228,125022
4229,239949
4231,244970
4232,227538
4233,246989
4234,236784
4235,245712
4236,206187
4237,247380
4238,164334
4239,221027
4241,266860
4246,243155
4247,245686
4248,236348
4251,221073
4252,255094
4254,231402
4255,240515
4262,86250
4263,55895
4265,132245
4266,245120
4267,203755
4268,141907
4270,209163
4271,243889
4273,240913
4274,56937
4275,85811
4276,89504
4277,16039
4278,25913
4279,98524
4280,84917
4281,62776
4282,64940
4284,60429
4290,101902
4291,80319
4292,79638
4293,90098
4294,45464
4296,66011
4297,93713
4298,48021
4299,183790
4300,212826
4302,208911
4304,256408
4305,225071
4306,126029
4308,203009
4310,213149
4312,210727
4316,77716
4317,102343
4318,100395
4319,46719
4321,101587
4322,95082
4324,48248
4326,95647
4327,54047
4329,53221
4332,94082
4333,94142
4334,244316
4337,60934
4338,41996
4339,59885
4340,255798
4342,212815
4343,251075
4344,244244
4345,254099
4347,234288
4349,65528
4350,116344
4351,102685
4352,98300
4353,86508
4354,105699
4355,92272
4356,45810
4357,45891
4359,48605
4360,47574
4361,84805
4366,230011
4367,146316
4368,240462
4369,232500
4370,212720
4371,255819
4372,250224
4375,228242
4378,203119
4380,203632
4381,243493
4383,228786
4384,246765
4386,239395
4387,271027
4388,257106
4389,245238
4390,249380
4391,224578
4392,99012
4394,58953
4396,82136
4397,87032
4399,58249
4401,57007
4402,59124
4403,53925
4404,16847
4405,15064
4406,56217
4407,91886
4409,105378
4410,91983
4411,59740
4414,57693
4415,82163
4417,82966
4420,46754
4422,69467
4424,65777
4426,48261
4427,63227
4428,55184
4432,51036
4433,49966
4437,76786
4438,68767
4440,67824
4441,77594
4442,89461
4443,82869
4444,68935
4445,163862
4446,173840
4447,250494
4448,227445
4450,242193
4451,273300
4452,227005
4453,245280
4454,188913
4458,109049
4459,130445
4462,94593
4464,94606
4465,94608
4466,94602
4467,96764
4469,94669
4470,94675
4471,94678
4473,94712
4474,94715
4475,94716
4477,94744
4478,94746
4479,94747
4480,94761
4482,94799
4483,94824
4486,94884
4487,94889
4488,94894
4489,94898
4490,94910
4491,97125
4492,90887
4493,94919
4495,94921
4496,94933
4498,94963
4499,95031
4500,92929
4501,95088
4502,95107
4503,95119
4506,95174
4508,95243
4509,95253
4511,95304
4515,95360
4516,95409
4518,95488
4519,95489
4520,95519
4521,95532
4522,95599
4523,95638
4524,95654
4526,95687
4527,95736
4528,95774
4529,95801
4531,95963
4532,95990
4533,89907
4534,95993
4535,84296
4537,96018
4538,96029
4539,96030
4541,96071
4543,96098
4544,96101
4545,91949
4546,96163
4550,96203
4552,96251
4553,96256
4555,96289
4557,96316
4558,96320
4559,96380
4560,96425
4561,96426
4562,96454
4563,96486
4564,96794
4565,88708
4566,92548
4567,96804
4568,96913
4569,106393
4570,96926
4571,96928
4572,96933
4573,96943
4577,97027
4578,97044
4584,97236
4585,97235
4587,97257
4589,85475
4590,97276
4591,97289
4592,97314
4593,97328
4600,97458
4602,97481
4603,97500
4605,97531
4606,97567
4608,97579
4610,97613
4612,97635
4614,97659
4615,97714
4616,97722
4617,97731
4618,97737
4619,97758
4621,97778
4622,97790
4623,97815
4624,97858
4625,97883
4626,97889
4627,97892
4628,97965
4629,97967
4630,97987
4632,98051
4634,98073
4636,98141
4638,163025
4639,265029
4640,222851
4641,162346
4642,248845
4643,133152
4644,237539
4645,123948
4649,243655
4652,98193
4654,98206
4655,98219
4658,98253
4659,98260
4660,98261
4661,98273
4662,98282
4663,98308
4664,98319
4666,98343
4667,98347
4670,94035
4673,98439
4674,98442
4675,98471
4676,98519
4677,98536
4678,98546
4679,98554
4680,98577
4681,98621
4682,98622
4684,98678
4686,108539
4687,56868
4688,101465
4690,87089
4691,87130
4692,87428
4696,83366
4697,83624
4698,119842
4699,218922
4700,247638
4701,266915
4703,94868
4704,56059
4705,77288
4706,80489
4709,64782
4710,75213
4711,108323
4712,64285
4713,80360
4714,80377
4716,80408
4717,80436
4718,252866
4719,181739
4720,230600
4721,244000
4722,250202
4723,250323
4724,221559
4725,261983
4727,238112
4728,250687
4731,251141
4732,258470
4733,256524
4734,261392
4735,228333
4736,234829
4737,221799
4738,208196
4740,206926
4741,203166
4743,255653
4744,263488
4745,184791
4748,103596
4749,109015
4750,112255
4751,80907
4752,81114
4753,92147
4754,70917
4755,118178
4756,246544
4757,202470
4761,200427
4763,263957
4765,242587
4766,250809
4767,47795
4768,13086
4769,248912
4770,221218
4771,180734
4772,229340
4774,246464
4775,118589
4776,139654
4782,239986
4783,264578
4784,82416
4787,102316
4789,71994
4792,53559
4795,58092
4796,53877
4798,51773
4799,57193
4800,29081
4801,33836
4802,53143
4803,67588
4804,55312
4806,59527
4809,86312
4810,76172
4811,79766
4812,91993
4814,260866
4815,252501
4816,196229
4818,245891
4821,206314
4822,273799
4823,240890
4826,80437
4830,80474
4831,80492
4832,80500
4833,80516
4834,80520
4835,80549
4836,80556
4837,80569
4840,80610
4842,80641
4844,219965
4846,108148
4848,166924
4849,206963
4851,245501
4854,61489
4855,66999
4857,67093
4859,95428
4861,119682
4862,102555
4863,72979
4865,120681
4866,272020
4867,200027
4873,243017
4874,272152
4875,279286
4876,245674
4878,246578
4880,264796
4881,243133
4885,249478
4886,198781
4887,267804
4888,275719
4889,252503
4890,256380
4893,80130
4895,290332
4896,241527
4897,245115
4898,234354
4899,265087
4901,266987
4902,256009
4903,247425
4911,76221
4912,62994
4914,53472
4915,83630
4920,35140
4921,24264
4923,35957
4925,77321
4927,76299
4928,75824
4929,84809
4930,60437
4932,80661
4933,80671
4936,80716
4941,80745
4945,74483
4947,76070
4948,51755
4949,89348
4951,100054
4952,89622
4954,54135
4956,81568
4957,86383
4958,159273
4960,160403
4961,282856
4963,240772
4964,233841
4965,270259
4967,283509
4968,261066
4969,37515
4970,20697
4971,87747
4972,66195
4973,211915
4974,277371
4975,259711
4976,280778
4977,283431
4978,259393
4979,265666
4980,101452
4981,90852
4984,60714
4987,86346
4988,94318
4989,278488
4990,268397
4992,35423
4993,120737
4994,268995
4995,268978
4996,228687
4998,51525
4999,27532
5000,64652
5001,36323
5002,68612
5003,71913
5004,63415
5008,51201
5009,248667
5010,265086
5012,86619
5013,280707
5014,277027
5015,285742
5016,120824
5017,45555
5018,104922
5021,74937
5022,57490
5023,105789
5025,273923
5026,237534
5027,99044
5028,269746
5033,100530
5034,103129
5038,83951
5039,82288
5040,87078
5041,85542
5042,80752
5043,80754
5046,160399
5047,240468
5048,281373
5049,83511
5051,243862
5053,109288
5054,85271
5055,106770
5056,71691
5057,57071
5059,145046
5060,66026
5061,87751
5062,60955
5063,55257
5064,245844
5065,265349
5066,281358
5069,270933
5071,220627
5072,293416
5073,208990
5074,250081
5075,219405
5076,106223
5079,47688
5080,240900
5081,188453
5083,295552
5085,46828
5087,78122
5088,72353
5092,265298
5093,233469
5094,246894
5095,265713
5096,109190
5097,24914
5098,27527
5099,28988
5101,86194
5102,107985
5103,108037
5105,69995
5106,275022
5107,251114
5108,251160
5109,280030
5110,247745
5111,107034
5114,44391
5117,73026
5119,54269
5120,69281
5121,75276
5122,67803
5125,81698
5127,259288
5128,238546
5134,291341
5135,265343
5137,143861
5139,74174
5141,75718
5142,61781
5146,216651
5147,50986
5151,243736
5152,277434
5153,204700
5159,104254
5161,110146
5164,108395
5165,80057
5167,39645
5168,43983
5169,38057
5170,278295
5171,268695
5172,290212
5177,35015
5179,80798
5180,80813
5182,80846
5186,80888
5187,80889
5193,80948
5198,81070
5199,81071
5202,81176
5203,81178
5205,81184
5208,81237
5210,81248
5214,76489
5218,268380
5219,120804
5220,284490
5222,264761
5223,256259
5224,282864
5225,245574
5226,85154
5227,55774
5229,125209
5230,40679
5231,35262
5232,32993
5233,38032
5234,34116
5236,97106
5237,83169
5238,81420
5241,81480
5242,81485
5243,81499
5244,81506
5246,81529
5247,76729
5248,86325
5250,81562
5254,187738
5255,279781
5256,286162
5258,262432
5264,250305
5265,266452
5266,258000
5267,265662
5269,254686
5271,273048
5275,68309
5276,87100
5277,87222
5278,89167
5279,102103
5282,257756
5283,283111
5285,246134
5288,83590
5289,39204
5291,42876
5292,76723
5293,264472
5294,264616
5296,253867
5297,266391
5298,219822
5299,259446
5300,50086
5301,72705
5302,72737
5303,99892
5304,38890
5305,95989
5307,103035
5308,94137
5309,98966
5312,264935
5313,277296
5315,226935
5316,157583
5319,247586
5323,211443
5324,282687
5325,275309
5329,235737
5333,47892
5334,99204
5335,88931
5337,101701
5339,104466
5341,71746
5342,91647
5343,108311
5344,88256
5346,100934
5348,278823
5349,145487
5352,77234
5353,68326
5354,64117
5356,73043
5357,110157
5359,102753
5360,86397
5361,103247
5363,241760
5364,250797
5365,239234
5366,103253
5367,91578
5372,45591
5373,50634
5375,38589
5377,276751
5378,121765
5379,247199
5380,278500
5382,77523
5383,52905
5384,51758
5385,77838
5387,278435
5388,278504
5389,166813
5391,268690
5395,71532
5398,56406
5400,164184
5401,279493
5404,90570
5410,67756
5413,79788
5414,280486
5415,279778
5416,298798
5417,285441
5418,258463
5419,267913
5420,245562
5421,238924
5422,282768
5425,244479
5427,82146
5428,87042
5433,90021
5434,40823
5438,100135
5440,41866
5443,247444
5444,275847
5445,181689
5446,252444
5447,286179
5448,314166
5449,280590
5450,258273
5452,107438
5458,308506
5459,120912
5460,289408
5462,305396
5463,253556
5464,257044
5466,269499
5470,44744
5471,89798
5473,72976
5475,65234
5477,254455
5478,271367
5479,267626
5480,243585
5481,295178
5483,303353
5489,79641
5490,74205
5498,58888
5500,88286
5501,295427
5502,286106
5503,265930
5504,287717
5505,279113
5506,309377
5507,295701
5508,274309
5515,120263
5516,274117
5517,232083
5518,82054
5521,93780
5522,73631
5523,180052
5524,300532
5525,246772
5527,256276
5528,265459
5530,258153
5531,281322
5534,290662
5535,268219
5538,88885
5539,90799
5540,82186
5541,102059
5544,80025
5548,90966
5553,94025
5556,295254
5558,235553
5560,22599
5561,103125
5562,275688
5564,283026
5568,87507
5569,68833
5570,117883
5572,303714
5573,265808
5574,293662
5575,269329
5577,280760
5581,99128
5582,103924
5585,101821
5588,77681
5597,103003
5599,22458
5600,80117
5601,39111
5602,48281
5603,44829
5604,44876
5605,171685
5607,292542
5608,250258
5609,308208
5611,240510
5612,280380
5613,283832
5615,245171
5617,274812
5618,245429
5619,326306
5620,256415
5621,290095
5622,330136
5625,179098
5628,281364
5629,298388
5630,289765
5632,280491
5633,246677
5636,271259
5637,101898
5638,58379
5641,95649
5642,79668
5643,95895
5644,35211
5646,98575
5649,51554
5650,86373
5651,58230
5655,82362
5662,120536
5663,276816
5666,292644
5667,283084
5668,283139
5669,310793
5670,328962
5672,313487
5673,272338
5675,291502
5677,267248
5678,227984
5679,298130
5680,298744
5682,252480
5684,145937
5685,296166
5686,318034
5689,101453
5690,95327
5691,107254
5693,76666
5694,86361
5696,81696
5699,80031
5700,81693
5703,81751
5705,81777
5707,81974
5710,82045
5712,82085
5715,82118
5718,82138
5723,82200
5729,82329
5732,82351
5734,85518
5735,77533
5736,121261
5737,121262
5742,82382
5745,82405
5746,82431
5747,82432
5752,82477
5754,82497
5765,82679
5768,82763
5772,82783
5773,82801
5777,82894
5778,82748
5779,82910
5780,82926
5782,82949
5784,288477
5785,322802
5787,270707
5788,286261
5791,120679
5792,299117
5795,47880
5796,61452
5799,53804
5801,60921
5803,297181
5808,210382
5809,280665
5810,298203
5812,297884
5815,297162
5816,295297
5818,313196
5819,308411
5820,314725
5825,36112
5826,42895
5828,118735
5829,263734
5830,55207
5832,283644
5833,280609
5834,77549
5836,51745
5839,99669
5840,99266
5841,102782
5843,103112
5846,82969
5847,82970
5850,83000
5853,81455
5854,83064
5857,83099
5859,83111
5864,83170
5866,83189
5867,83190
5868,83193
5869,83232
5872,246460
5873,283530
5874,293815
5875,295238
5876,258068
5878,287467
5879,271263
5880,283160
5881,307479
5882,133240
5883,283632
5888,118767
5891,77713
5893,110308
5899,58777
5900,289848
5901,262396
5902,268126
5903,238380
5909,290329
5910,83260
5913,83276
5914,83281
5915,83284
5917,83365
5918,83542
5923,83598
5926,83641
5927,83642
5932,83702
5933,83717
5936,83745
5938,83806
5940,83869
5941,303933
5942,302640
5943,252076
5944,253754
5945,257360
5947,298856
5949,220580
5952,167261
5954,307901
5955,168786
5956,217505
5957,313737
5958,282120
5959,272207
5960,99091
5961,99160
5962,106453
5963,54743
5965,75968
5966,49414
5968,100143
5969,110613
5970,102492
5971,96283
5980,71222
5981,55894
5984,73115
5985,249371
5986,68575
5989,264464
5991,299658
5992,274558
5993,290210
5994,309912
5995,253474
6000,80503
6001,85794
6003,290538
6005,330069
6006,305711
6008,291172
6012,295289
6013,257568
6014,271668
6016,317248
6021,75675
6022,103671
6025,106500
6027,101748
6031,52918
6032,79477
6033,102500
6035,29453
6037,84737
6039,88414
6040,282209
6042,311320
6047,39305
6051,70155
6056,265116
6057,326769
6058,309593
6059,292506
6060,280720
6062,308514
6063,303361
6064,49291
6073,55597
6077,83908
6078,83943
6084,84088
6091,84228
6092,84234
6093,84237
6095,84266
6096,84293
6100,84329
6101,84335
6103,84351
6104,84352
6105,84354
6107,84422
6109,84445
6114,84488
6115,84489
6116,84504
6121,84565
6122,84597
6123,84628
6124,84633
6125,84648
6126,84654
6127,84675
6132,84719
6133,84725
6140,84777
6143,84814
6148,84899
6154,301181
6155,251127
6156,300471
6157,287978
6159,299458
6162,302674
6163,291579
6166,106701
6170,78872
6178,59573
6180,100442
6182,57581
6183,53172
6184,74851
6185,279331
6186,279111
6187,289992
6188,302886
6195,324080
6197,278731
6198,103670
6201,91374
6203,102303
6204,107563
6207,266971
6211,301978
6212,305669
6213,314353
6214,290673
6215,298408
6216,161860
6218,286499
6219,269347
6223,283003
6225,55047
6227,50659
6228,35417
6229,67893
6230,69765
6231,47873
6232,60182
6233,106466
6234,75995
6235,99776
6237,47030
6238,99699
6239,52948
6240,102593
6242,178868
6243,218553
6244,96028
6245,65054
6247,66579
6249,285462
6250,285531
6252,264150
6254,28597
6256,74287
6257,61834
6260,46247
6261,105824
6263,264395
6264,298814
6265,325537
6266,286788
6268,316188
6269,334416
6271,70460
6273,42593
6276,40946
6279,281820
6281,183649
6283,275277
6284,337996
6286,311519
6287,305224
6290,251736
6291,300140
6294,245803
6295,323572
6296,310281
6297,311289
6298,328099
6299,301727
6300,236027
6301,67800
6302,50177
6303,66769
6305,60390
6306,327920
6308,91396
6314,108442
6315,92214
6316,78504
6318,102411
6322,310910
6323,309698
6327,342275
6329,252684
6331,334405
6332,306841
6333,290334
6335,118926
6337,285861
6338,317303
6339,301414
6341,308878
6342,250067
6344,237993
6345,88915
6348,86999
6349,86998
6350,92067
6355,50631
6356,50468
6357,49314
6358,45963
6365,234215
6367,309530
6368,281724
6369,206762
6370,283900
6373,315327
6375,304081
6377,266543
6378,317740
6379,295700
6380,342172
6383,322259
6384,263671
6385,298228
6386,60748
6387,101020
6390,50972
6395,69895
6400,307197
6404,44000
6405,43067
6408,71143
6410,74281
6412,31225
6413,79100
6414,57093
6415,93267
6416,59358
6419,100200
6422,59711
6423,105481
6424,102603
6425,120142
6426,48055
6427,66279
6428,65134
6429,43137
6431,47860
6432,56956
6433,19760
6436,108330
6440,101410
6442,103791
6446,54757
6447,60355
6448,59183
6449,53841
6450,50490
6452,51878
6454,100211
6458,60177
6460,57427
6461,54428
6464,119215
6465,76240
6466,102456
6467,39739
6468,105483
6470,65547
6473,91164
6474,117959
6476,102900
6477,36377
6480,62362
6482,329028
6484,329717
6493,318283
6498,67458
6502,289043
6503,305357
6506,286635
6509,71141
6513,31602
6514,56415
6515,29808
6516,48947
6518,99587
6521,79510
6522,58324
6525,93660
6527,45125
6528,66402
6530,74811
6531,107146
6533,69495
6534,286716
6535,333780
6536,165982
6537,181852
6538,324133
6539,325980
6541,311429
6547,322659
6548,172156
6550,274166
6552,301199
6559,110364
6561,53084
6562,57523
6564,325703
6565,329575
6566,338459
6568,342167
6571,319769
6579,55256
6582,89901
6584,61177
6585,70915
6586,328828
6587,299930
6591,318411
6592,314630
6593,322330
6595,257076
6596,306734
6598,308508
6599,54599
6600,107492
6602,94793
6603,39335
6609,58715
6611,45274
6612,103888
6613,69946
6615,329101
6617,316356
6618,286112
6620,305206
6624,313911
6628,87425
6629,45888
6630,51776
6636,90103
6638,86525
6639,62467
6641,216625
6643,46438
6644,91830
6645,66434
6646,62430
6650,41546
6658,78721
6659,100814
6662,57413
6663,75066
6664,88944
6665,79073
6666,68361
6669,44741
6671,99040
6676,104504
6678,99731
6679,308808
6683,116308
6684,67445
6686,288045
6690,284491
6695,301470
6703,304711
6706,260414
6707,303816
6708,325805
6709,285823
6710,246592
6711,335266
6713,291350
6718,89222
6721,103285
6722,105839
6723,108592
6724,70510
6725,78239
6728,56632
6730,77369
6731,88993
6732,64418
6735,79826
6739,42209
6743,34928
6744,89730
6748,78908
6751,331468
6753,327137
6754,320691
6755,281686
6757,284034
6760,310154
6762,334754
6763,266489
6764,327850
6765,328589
6768,309820
